	__file__     = main.py
	out_dir      = ./models/seresnet101_fold0_512_512

	<additional comments>
	  ... xxx baseline  ... 

** dataset setting **
batch_size = 32
train_dataset : 
<process.data.WhaleDataset object at 0x7f8550597c50>
valid_dataset : 
<process.data.WhaleDataset object at 0x7f8608f855c0>

** net setting **
<class 'torch.nn.parallel.data_parallel.DataParallel'>


change hard_ratio: 0.01
save max valid!!!!!! : 0.3974722222222222
change hard_ratio: 0.01
0.0001000 6000.0    3.0 | 0.907  0.347  0.024  (0.397)   | 1.199  0.136  0.344  (0.681)  |  1 hr 33 min
0.0001000 6100.0    3.0 | 0.907  0.347  0.024  (0.397)   | 1.191  0.202  0.265  (0.626)  |  1 hr 34 min
0.0001000 6200.0    3.0 | 0.907  0.347  0.024  (0.397)   | 1.256  0.215  0.192  (0.410)  |  1 hr 36 min
0.0001000 6300.0    3.0 | 0.907  0.347  0.024  (0.397)   | 1.215  0.118  0.458  (0.552)  |  1 hr 37 min
0.0001000 6400.0    3.0 | 0.907  0.347  0.024  (0.397)   | 1.337  0.297  0.490  (0.340)  |  1 hr 39 min
0.0001000 6500.0    3.0 | 0.907  0.347  0.024  (0.397)   | 1.235  0.205  0.358  (0.573)  |  1 hr 40 min
0.0001000 6600.0    3.0 | 0.907  0.347  0.024  (0.397)   | 1.301  0.291  0.562  (0.372)  |  1 hr 42 min
0.0001000 6700.0    3.0 | 0.907  0.347  0.024  (0.397)   | 1.257  0.212  0.515  (0.544)  |  1 hr 43 min
0.0001000 6800.0    3.0 | 0.907  0.347  0.024  (0.397)   | 1.130  0.244  0.562  (0.635)  |  1 hr 45 min
0.0001000 6900.0    3.0 | 0.907  0.347  0.024  (0.397)   | 1.247  0.323  0.375  (0.335)  |  1 hr 46 min
0.0001000 7000.0    3.0 | 0.907  0.347  0.024  (0.397)   | 1.300  0.310  0.375  (0.310)  |  1 hr 48 min
0.0001000 7100.0    3.0 | 0.907  0.347  0.024  (0.397)   | 1.221  0.332  0.490  (0.312)  |  1 hr 49 min
0.0001000 7200.0    3.0 | 0.907  0.347  0.024  (0.397)   | 1.332  0.364  0.338  (0.190)  |  1 hr 51 min
0.0001000 7300.0    3.0 | 0.907  0.347  0.024  (0.397)   | 1.286  0.237  0.552  (0.293)  |  1 hr 52 min
0.0001000 7400.0    3.0 | 0.907  0.347  0.024  (0.397)   | 1.256  0.364  0.577  (0.170)  |  1 hr 53 min
0.0001000 7500.0    3.0 | 0.907  0.347  0.024  (0.397)   | 1.302  0.309  0.667  (0.274)  |  1 hr 55 min
0.0001000 7600.0    3.0 | 0.907  0.347  0.024  (0.397)   | 1.271  0.252  0.615  (0.287)  |  1 hr 56 min
0.0001000 7700.0    3.0 | 0.907  0.347  0.024  (0.397)   | 1.354  0.331  0.688  (0.196)  |  1 hr 58 min
0.0001000 7800.0    3.0 | 0.907  0.347  0.024  (0.397)   | 1.273  0.241  0.535  (0.404)  |  1 hr 59 min
0.0001000 7900.0    3.0 | 0.907  0.347  0.024  (0.397)   | 1.187  0.065  0.265  (0.951)  |  2 hr 01 min
save max valid!!!!!! : 0.4711805555555556
change hard_ratio: 0.01
0.0002000 8000.0    4.0 | 0.856  0.359  0.046  (0.471)   | 1.134  0.097  0.067  (0.557)  |  2 hr 03 min
0.0002000 8100.0    4.0 | 0.856  0.359  0.046  (0.471)   | 1.138  0.106  0.087  (0.624)  |  2 hr 05 min
0.0002000 8200.0    4.0 | 0.856  0.359  0.046  (0.471)   | 1.216  0.132  0.125  (0.444)  |  2 hr 06 min
0.0002000 8300.0    4.0 | 0.856  0.359  0.046  (0.471)   | 1.324  0.179  0.031  (0.229)  |  2 hr 08 min
0.0002000 8400.0    4.0 | 0.856  0.359  0.046  (0.471)   | 1.245  0.116  0.208  (0.488)  |  2 hr 09 min
0.0002000 8500.0    4.0 | 0.856  0.359  0.046  (0.471)   | 1.303  0.319  0.087  (0.114)  |  2 hr 11 min
0.0002000 8600.0    4.0 | 0.856  0.359  0.046  (0.471)   | 1.222  0.131  0.119  (0.208)  |  2 hr 12 min
0.0002000 8700.0    4.0 | 0.856  0.359  0.046  (0.471)   | 1.248  0.139  0.094  (0.251)  |  2 hr 14 min
0.0002000 8800.0    4.0 | 0.856  0.359  0.046  (0.471)   | 1.270  0.225  0.081  (0.076)  |  2 hr 15 min
0.0002000 8900.0    4.0 | 0.856  0.359  0.046  (0.471)   | 1.231  0.219  0.056  (0.483)  |  2 hr 17 min
0.0002000 9000.0    4.0 | 0.856  0.359  0.046  (0.471)   | 1.311  0.235  0.115  (0.098)  |  2 hr 18 min
0.0002000 9100.0    4.0 | 0.856  0.359  0.046  (0.471)   | 1.286  0.169  0.140  (0.236)  |  2 hr 20 min
0.0002000 9200.0    4.0 | 0.856  0.359  0.046  (0.471)   | 1.382  0.255  0.062  (0.167)  |  2 hr 21 min
0.0002000 9300.0    4.0 | 0.856  0.359  0.046  (0.471)   | 1.284  0.230  0.042  (0.427)  |  2 hr 23 min
0.0002000 9400.0    4.0 | 0.856  0.359  0.046  (0.471)   | 1.257  0.192  0.237  (0.110)  |  2 hr 24 min
0.0002000 9500.0    4.0 | 0.856  0.359  0.046  (0.471)   | 1.281  0.189  0.129  (0.306)  |  2 hr 26 min
0.0002000 9600.0    4.0 | 0.856  0.359  0.046  (0.471)   | 1.319  0.249  0.129  (0.281)  |  2 hr 27 min
0.0002000 9700.0    4.0 | 0.856  0.359  0.046  (0.471)   | 1.241  0.353  0.181  (0.392)  |  2 hr 29 min
0.0002000 9800.0    4.0 | 0.856  0.359  0.046  (0.471)   | 1.233  0.222  0.223  (0.217)  |  2 hr 30 min
0.0002000 9900.0    4.0 | 0.856  0.359  0.046  (0.471)   | 1.101  0.070  0.327  (0.906)  |  2 hr 32 min
change hard_ratio: 0.01
0.0002000 10000.0    5.0 | 0.809  0.358  0.040  (0.460)   | 1.140  0.111  0.406  (0.592)  |  2 hr 34 min
0.0002000 10100.0    5.0 | 0.809  0.358  0.040  (0.460)   | 1.123  0.124  0.552  (0.625)  |  2 hr 36 min
