	__file__     = main.py
	out_dir      = ./models/seresnext101_fold0_pseudo_512_512

	<additional comments>
	  ... xxx baseline  ... 

** dataset setting **
batch_size = 32
train_dataset : 
<process.data.WhaleDataset object at 0x7f5cf0b60b70>
valid_dataset : 
<process.data.WhaleDataset object at 0x7f5da94a7588>

** net setting **
<class 'torch.nn.parallel.data_parallel.DataParallel'>


change hard_ratio: 0.01
0.0001000 5500.0    2.0 | 0.961  0.342  0.015  (0.360)   | 1.377  0.488  0.042  (0.111)  |  1 hr 31 min
0.0001000 5600.0    2.0 | 0.961  0.342  0.015  (0.360)   | 1.327  0.586  0.192  (0.000)  |  1 hr 33 min
0.0001000 5700.0    2.0 | 0.961  0.342  0.015  (0.360)   | 1.319  0.376  0.202  (0.217)  |  1 hr 35 min
0.0001000 5800.0    2.0 | 0.961  0.342  0.015  (0.360)   | 1.330  0.389  0.100  (0.364)  |  1 hr 36 min
0.0001000 5900.0    2.0 | 0.961  0.342  0.015  (0.360)   | 1.328  0.310  0.154  (0.272)  |  1 hr 38 min
save max valid!!!!!! : 0.4396666666666668
change hard_ratio: 0.01
0.0001000 6000.0    3.0 | 0.897  0.349  0.052  (0.440)   | 1.293  0.270  0.306  (0.279)  |  1 hr 41 min
0.0001000 6100.0    3.0 | 0.897  0.349  0.052  (0.440)   | 1.277  0.231  0.217  (0.469)  |  1 hr 42 min
0.0001000 6200.0    3.0 | 0.897  0.349  0.052  (0.440)   | 1.254  0.134  0.285  (0.590)  |  1 hr 44 min
0.0001000 6300.0    3.0 | 0.897  0.349  0.052  (0.440)   | 1.204  0.188  0.404  (0.621)  |  1 hr 46 min
0.0001000 6400.0    3.0 | 0.897  0.349  0.052  (0.440)   | 1.255  0.225  0.625  (0.279)  |  1 hr 47 min
0.0001000 6500.0    3.0 | 0.897  0.349  0.052  (0.440)   | 1.273  0.264  0.479  (0.349)  |  1 hr 49 min
0.0001000 6600.0    3.0 | 0.897  0.349  0.052  (0.440)   | 1.314  0.310  0.373  (0.419)  |  1 hr 50 min
0.0001000 6700.0    3.0 | 0.897  0.349  0.052  (0.440)   | 1.222  0.238  0.415  (0.600)  |  1 hr 52 min
0.0001000 6800.0    3.0 | 0.897  0.349  0.052  (0.440)   | 1.247  0.184  0.415  (0.416)  |  1 hr 54 min
0.0001000 6900.0    3.0 | 0.897  0.349  0.052  (0.440)   | 1.266  0.207  0.525  (0.431)  |  1 hr 55 min
0.0001000 7000.0    3.0 | 0.897  0.349  0.052  (0.440)   | 1.279  0.271  0.410  (0.435)  |  1 hr 57 min
0.0001000 7100.0    3.0 | 0.897  0.349  0.052  (0.440)   | 1.265  0.286  0.562  (0.531)  |  1 hr 59 min
0.0001000 7200.0    3.0 | 0.897  0.349  0.052  (0.440)   | 1.279  0.213  0.365  (0.243)  |  2 hr 00 min
0.0001000 7300.0    3.0 | 0.897  0.349  0.052  (0.440)   | 1.210  0.258  0.448  (0.315)  |  2 hr 02 min
0.0001000 7400.0    3.0 | 0.897  0.349  0.052  (0.440)   | 1.275  0.324  0.542  (0.182)  |  2 hr 03 min
0.0001000 7500.0    3.0 | 0.897  0.349  0.052  (0.440)   | 1.269  0.195  0.646  (0.472)  |  2 hr 05 min
0.0001000 7600.0    3.0 | 0.897  0.349  0.052  (0.440)   | 1.257  0.295  0.490  (0.247)  |  2 hr 07 min
0.0001000 7700.0    3.0 | 0.897  0.349  0.052  (0.440)   | 1.263  0.153  0.708  (0.352)  |  2 hr 08 min
0.0001000 7800.0    3.0 | 0.897  0.349  0.052  (0.440)   | 1.208  0.137  0.719  (0.729)  |  2 hr 10 min
0.0001000 7900.0    3.0 | 0.897  0.349  0.052  (0.440)   | 1.173  0.105  0.458  (0.736)  |  2 hr 11 min
save max valid!!!!!! : 0.5234444444444444
change hard_ratio: 0.01
0.0002000 8000.0    4.0 | 0.848  0.361  0.045  (0.523)   | 1.201  0.089  0.073  (0.442)  |  2 hr 14 min
0.0002000 8100.0    4.0 | 0.848  0.361  0.045  (0.523)   | 1.246  0.166  0.031  (0.392)  |  2 hr 16 min
0.0002000 8200.0    4.0 | 0.848  0.361  0.045  (0.523)   | 1.185  0.106  0.031  (0.324)  |  2 hr 18 min
0.0002000 8300.0    4.0 | 0.848  0.361  0.045  (0.523)   | 1.246  0.136  0.129  (0.176)  |  2 hr 19 min
0.0002000 8400.0    4.0 | 0.848  0.361  0.045  (0.523)   | 1.216  0.087  0.031  (0.196)  |  2 hr 21 min
0.0002000 8500.0    4.0 | 0.848  0.361  0.045  (0.523)   | 1.310  0.217  0.115  (0.154)  |  2 hr 23 min
0.0002000 8600.0    4.0 | 0.848  0.361  0.045  (0.523)   | 1.314  0.182  0.031  (0.185)  |  2 hr 24 min
0.0002000 8700.0    4.0 | 0.848  0.361  0.045  (0.523)   | 1.271  0.094  0.087  (0.172)  |  2 hr 26 min
0.0002000 8800.0    4.0 | 0.848  0.361  0.045  (0.523)   | 1.273  0.259  0.154  (0.106)  |  2 hr 28 min
0.0002000 8900.0    4.0 | 0.848  0.361  0.045  (0.523)   | 1.254  0.145  0.042  (0.483)  |  2 hr 29 min
0.0002000 9000.0    4.0 | 0.848  0.361  0.045  (0.523)   | 1.274  0.237  0.098  (0.308)  |  2 hr 31 min
0.0002000 9100.0    4.0 | 0.848  0.361  0.045  (0.523)   | 1.265  0.158  0.098  (0.198)  |  2 hr 33 min
0.0002000 9200.0    4.0 | 0.848  0.361  0.045  (0.523)   | 1.267  0.172  0.213  (0.175)  |  2 hr 35 min
